Word,Intensity,Valence,Position
prickles,2,-1,noun
pride,2,1,noun
prideful,2,-1,adj
primarily,1,0,adj
primary,1,0,adj
prime,1,0,adj
primitive,1,-1,adj
primitive,1,-1,noun
principle,1,1,adj
principle,1,1,noun
principled,1,1,adj
prison,1,-1,noun
prisoner,1,-1,noun
privilege,2,1,noun
privileged,2,1,adj
prize,2,1,verb
pro,1,1,noun
pro-American,2,1,adj
pro-American,2,1,noun
pro-Beijing,2,1,adj
pro-Beijing,2,1,noun
pro-Cuba,2,1,adj
pro-Cuba,2,1,noun
pro-peace,2,1,adj
pro-peace,2,1,noun
proactive,2,1,adj
proactive,2,1,noun
problem,1,-1,noun
problematic,2,-1,adj
problematic,2,-1,noun
problems,1,-1,adj
problems,1,-1,noun
proclaim,2,0,verb
procrastinate,2,-1,verb
procrastination,2,-1,noun
prodigious,2,1,adj
prodigiously,2,1,anypos
prodigy,2,1,noun
productive,1,1,adj
profane,2,-1,adj
profane,2,-1,verb
profanity,2,-1,noun
profess,2,1,verb
proficient,2,1,adj
proficiently,2,1,adverb
profit,1,1,noun
profit,1,1,verb
profitable,1,1,adj
profound,2,1,adj
profoundly,2,1,anypos
profuse,2,1,adj
profusely,2,1,anypos
profusion,2,1,noun
prognosticate,2,0,verb
progress,1,1,noun
progress,1,1,verb
progressive,1,1,adj
prohibit,1,-1,verb
prohibitive,1,-1,adj
prohibitively,1,-1,adverb
prolific,1,1,adj
prominent,1,1,adj
prominence,1,1,noun
promise,2,1,adj
promise,2,1,noun
promising,2,1,adj
promoter,2,1,adj
promoter,2,1,noun
prompt,1,1,adj
promptly,1,1,adverb
propaganda,2,-1,adj
propaganda,2,-1,noun
propagandize,2,-1,verb
proper,1,1,adj
properly,1,1,adverb
prophesy,2,0,verb
propitious,2,1,adj
propitiously,2,1,adverb
proportionate,1,0,adj
proportionate,1,0,noun
proportionately,1,0,adverb
proscription,2,-1,adj
proscription,2,-1,noun
proscriptions,2,-1,adj
proscriptions,2,-1,noun
prosecute,2,-1,verb
prospect,1,1,adj
prospect,1,1,noun
prospects,1,1,adj
prospects,1,1,noun
prosper,2,1,verb
prosperity,1,1,adj
prosperity,1,1,noun
prosperous,1,1,adj
protect,1,1,verb
protection,1,1,noun
protective,1,1,adj
protector,2,1,adj
protector,2,1,noun
protest,2,-1,adj
protest,2,-1,noun
protest,2,-1,verb
protests,1,-1,adj
protests,1,-1,noun
protracted,1,-1,adj
proud,2,1,adj
prove,1,0,anypos
providence,2,1,noun
provocation,2,-1,adj
provocation,2,-1,noun
provocative,2,-1,adj
provocative,2,-1,noun
provoke,2,-1,verb
prowess,2,1,noun
prudence,1,1,adj
prudence,1,1,noun
prudent,2,1,adj
prudently,2,1,adverb
pry,1,-1,verb
pugnacious,2,-1,adj
pugnaciously,2,-1,anypos
pugnacity,2,-1,noun
punch,2,-1,adj
punch,2,-1,noun
punctual,2,1,adj
pundits,2,1,adj
pundits,2,1,noun
punish,2,-1,verb
punishable,1,-1,adj
punitive,1,-1,adj
punitive,1,-1,noun
puny,2,-1,adj
puppet,2,-1,adj
puppet,2,-1,noun
puppets,2,-1,adj
puppets,2,-1,noun
pure,1,1,adj
purification,1,1,noun
purify,1,1,verb
purity,1,1,noun
purposeful,2,1,adj
puzzle,2,-1,verb
puzzled,2,-1,anypos
puzzlement,2,-1,noun
puzzling,2,-1,anypos
quack,2,-1,verb
quaint,2,1,adj
qualified,1,1,adj
qualify,1,1,adj
qualify,1,1,verb
qualms,2,-1,adj
qualms,2,-1,noun
quandary,2,-1,noun
quarrel,1,-1,adj
quarrel,1,-1,noun
quarrel,2,-1,verb
quarrellous,2,-1,anypos
quarrellously,2,-1,anypos
quarrels,2,-1,anypos
quarrelsome,2,-1,adj
quash,2,-1,verb
quasi-ally,2,1,adj
quasi-ally,2,1,noun
queer,1,-1,adj
quench,1,1,verb
questionable,2,-1,adj
questionable,2,-1,anypos
quibble,2,-1,verb
quicken,2,1,verb
quick,1,0,adj
quiet,1,0,adj
quit,1,-1,verb
quite,2,0,anypos
quitter,2,-1,noun
racism,1,-1,adj
racism,1,-1,noun
racist,2,-1,adj
racist,2,-1,anypos
racist,2,-1,noun
racists,2,-1,anypos
racists,2,-1,noun
rack,2,-1,verb
radiance,2,1,noun
radiant,2,1,adj
radical,2,-1,adj
radical,2,-1,anypos
radical,2,-1,noun
radicalization,2,-1,adj
radicalization,2,-1,noun
radically,2,-1,anypos
radicals,2,-1,anypos
rage,2,-1,noun
rage,2,-1,verb
ragged,2,-1,adj
raging,2,-1,adj
rail,2,-1,verb
rally,2,1,verb
rampage,2,-1,verb
rampant,2,-1,adj
ramshackle,2,-1,adj
rancor,2,-1,noun
rank,2,-1,adj
rankle,2,-1,verb
rant,2,-1,anypos
rant,2,-1,verb
ranting,2,-1,adj
rantingly,2,-1,anypos
rapid,1,0,adj
rapprochement,1,1,adj
rapprochement,1,1,noun
rapport,2,1,noun
rapt,2,1,verb
rapture,2,1,anypos
rapture,2,1,noun
raptureous,2,1,adj
raptureously,2,1,anypos
rapturous,2,1,anypos
rapturously,2,1,anypos
rare,1,0,adj
rarely,1,0,adverb
rascal,2,-1,noun
rash,2,-1,adj
rat,1,-1,noun
rather,2,0,adverb
rather,1,0,anypos
rational,2,1,adj
rationality,1,1,adj
rationality,1,1,noun
rationalize,2,-1,verb
rattle,2,-1,verb
ravage,2,-1,verb
rave,2,1,verb
raving,2,-1,adj
re-conquest,2,1,adj
re-conquest,2,1,noun
react,1,0,verb
reaction,1,0,adj
reaction,1,0,noun
reactionary,2,-1,adj
reactions,1,0,adj
reactions,1,0,noun
readiness,1,0,adj
readiness,1,0,noun
readily,1,1,adverb
ready,1,1,adj
reaffirm,1,1,noun
reaffirmation,1,1,adj
reaffirmation,1,1,noun
real,1,1,anypos
realist,2,1,noun
realistic,2,1,adj
realistically,2,1,adverb
realization,1,0,adj
realization,1,0,noun
really,2,0,anypos
reason,1,1,noun
reasonable,1,1,adj
reasonably,1,1,adverb
reasoned,1,1,anypos
reassurance,2,1,adj
reassurance,2,1,noun
reassure,2,1,verb
rebellious,2,-1,adj
rebuff,2,-1,verb
rebuke,2,-1,verb
recalcitrant,2,-1,adj
recant,2,-1,verb
receptive,2,1,adj
recession,1,-1,noun
recessionary,1,-1,adj
reckless,2,-1,adj
recklessly,2,-1,anypos
recklessness,2,-1,noun
reclaim,1,1,verb
recognition,1,1,adj
recognition,1,1,noun
recognizable,1,0,adj
recognizable,1,0,anypos
recoil,2,-1,verb
recommend,2,1,verb
recommendation,2,1,noun
recommendations,2,1,adj
recommendations,2,1,noun
recommended,2,1,anypos
recompense,1,1,noun
recompense,1,1,verb
reconcile,1,1,verb
reconciliation,1,1,adj
reconciliation,1,1,noun
record-setting,1,1,adj
recourses,1,-1,adj
recourses,1,-1,noun
recover,1,1,verb
rectification,2,1,adj
rectification,2,1,noun
rectify,2,1,verb
rectifying,2,1,adj
rectifying,2,1,noun
redeem,2,1,verb
redeeming,2,1,adj
redemption,2,1,noun
redundancy,1,-1,noun
redundant,1,-1,adj
reestablish,1,1,verb
refine,1,1,verb
refined,1,1,adj
refinement,1,1,noun
reflecting,2,0,adj
reflecting,2,0,noun
reflective,2,0,adj
reform,1,1,noun
reform,1,1,verb
refresh,1,1,verb
refreshing,2,1,adj
refuge,2,1,noun
refusal,1,-1,adj
refusal,1,-1,noun
refuse,2,-1,verb
refutation,2,-1,adj
refutation,2,-1,noun
refute,2,-1,verb
regal,2,1,adj
regally,2,1,adverb
regard,2,1,noun
regard,2,0,verb
regardless,2,0,anypos
regardlessly,2,0,anypos
regress,1,-1,verb
regression,1,-1,noun
regressive,1,-1,adj
regret,2,-1,adj
regret,2,-1,noun
regret,2,-1,verb
regretful,2,-1,anypos
regretfully,2,-1,anypos
regrettable,2,-1,anypos
regrettably,2,-1,anypos
rehabilitate,1,1,verb
rehabilitation,1,1,noun
reinforce,1,1,verb
reinforcement,1,1,noun
reiterate,1,0,verb
reiterated,1,0,adj
reiterated,1,0,noun
reiterates,1,0,adj
reiterates,1,0,noun
reject,2,-1,verb
rejection,2,-1,adj
rejection,2,-1,noun
rejoice,2,1,verb
rejoicing,2,1,anypos
rejoicingly,2,1,anypos
relapse,1,-1,verb
relations,1,0,adj
relations,1,0,noun
relax,1,1,verb
relaxed,1,1,adj
relent,2,1,verb
relentless,2,-1,anypos
relentlessly,2,-1,anypos
relentlessness,2,-1,noun
relevant,1,1,adj
relevance,1,1,noun
reliable,1,1,adj
reliability,1,1,noun
reliably,1,1,adverb
relief,2,1,adj
relief,2,1,noun
relieve,1,1,verb
relish,2,1,verb
reluctance,2,-1,adj
reluctance,2,-1,noun
reluctant,1,-1,adj
reluctantly,1,-1,adverb
remark,1,0,adj
remark,1,0,noun
remarkable,2,1,adj
remarkable,2,1,anypos
remarkably,2,1,anypos
remedy,1,1,noun
reminiscent,2,1,adj
reminiscent,2,1,noun
remorse,2,-1,anypos
remorse,2,-1,noun
remorseful,2,-1,adj
remorseful,2,-1,anypos
remorsefully,2,-1,anypos
remorseless,2,-1,adj
remorselessly,2,-1,anypos
remorselessness,2,-1,noun
remunerate,2,1,verb
renaissance,2,1,noun
renewable,1,0,adj
renewal,1,1,noun
renovate,1,1,verb
renovation,1,1,noun
renounce,2,-1,verb
renown,2,1,noun
renowned,2,1,adj
renunciation,2,-1,noun
repair,1,1,noun
repair,1,1,verb
reparation,1,1,noun
repay,2,1,verb
repel,1,-1,verb
repent,2,1,verb
repentance,2,1,noun
repetitive,1,-1,adj
replete,1,0,adj
reprehensible,2,-1,adj
reprehensible,2,-1,anypos
reprehensibly,2,-1,anypos
reprehension,2,-1,noun
reprehensive,2,-1,adj
repress,1,-1,verb
repression,1,-1,adj
repression,1,-1,noun
repressive,1,-1,adj
reprimand,2,-1,verb
reproach,2,-1,adj
reproach,2,-1,noun
reproach,2,-1,verb
reproachful,2,-1,adj
reprove,2,-1,verb
reprovingly,2,-1,anypos
repudiate,2,-1,verb
repudiation,2,-1,adj
repudiation,2,-1,noun
repugn,2,-1,verb
repugnance,2,-1,noun
repugnant,2,-1,adj
repugnantly,2,-1,anypos
repulse,1,-1,verb
repulsed,1,-1,anypos
repulsing,2,-1,anypos
repulsive,2,-1,anypos
repulsively,2,-1,anypos
repulsiveness,2,-1,noun
reputable,1,1,adj
reputed,1,0,adj
rescue,1,1,noun
rescue,1,1,verb
resent,2,-1,verb
resentful,2,-1,adj
resentment,2,-1,adj
resentment,2,-1,noun
reservations,1,-1,adj
reservations,1,-1,noun
resignation,1,-1,noun
resigned,1,-1,adj
resilient,1,1,adj
resistance,1,-1,adj
resistance,1,-1,noun
resistant,1,-1,adj
resistant,1,-1,noun
resolute,1,1,adj
resolve,1,1,adj
resolve,1,1,noun
resolve,1,1,verb
resolved,1,1,adj
resound,1,1,verb
resounding,2,1,adj
resourceful,2,1,adj
resourcefulness,2,1,noun
respect,2,1,adj
respect,2,1,noun
respect,1,1,verb
respectable,2,1,adj
respectful,2,1,anypos
respectfully,2,1,anypos
respite,2,1,noun
resplendent,2,1,adj
responsibility,1,1,noun
responsible,1,1,adj
responsibly,1,1,adverb
responsive,1,1,adj
restful,1,1,adj
restless,1,-1,adj
restlessness,1,-1,noun
restoration,1,1,noun
restore,1,1,verb
restraint,1,1,adj
restraint,1,1,noun
restrict,1,-1,verb
restricted,1,-1,adj
restriction,1,-1,noun
restrictive,1,-1,adj
resurgent,1,1,adj
retaliate,1,-1,verb
retaliatory,1,-1,adj
retard,1,-1,verb
reticent,2,-1,adj
retire,1,-1,verb
retract,1,-1,verb
retreat,1,-1,noun
retreat,1,-1,verb
reunite,1,1,verb
reveal,1,0,anypos
revealing,2,0,adj
revel,2,1,adj
revel,2,1,noun
revel,2,1,verb
revelation,1,1,adj
revelation,1,1,noun
revelatory,2,0,anypos
revenge,2,-1,noun
revenge,2,-1,verb
revengeful,2,-1,adj
revengefully,2,-1,anypos
revere,2,1,verb
reverence,2,1,noun
reverent,2,1,adj
reverently,2,1,adverb
revert,1,-1,verb
revival,1,1,noun
revive,1,1,verb
revile,2,-1,verb
reviled,2,-1,adj
revitalize,1,1,verb
revoke,1,-1,verb
revolt,1,-1,verb
revolting,2,-1,anypos
revoltingly,2,-1,anypos
revolution,1,1,adj
revolution,1,1,noun
revulsion,2,-1,noun
revulsive,2,-1,adj
reward,2,1,verb
rewarding,2,1,anypos
rewardingly,2,1,anypos
rhapsodize,1,-1,verb
rhetoric,1,-1,adj
rhetoric,1,-1,noun
rhetorical,2,-1,adj
rhetorical,2,-1,noun
rich,1,1,adj
riches,1,1,noun
richly,2,1,adverb
richness,2,1,noun
rid,2,-1,verb
ridicule,2,-1,noun
ridicule,2,-1,verb
ridiculous,2,-1,anypos
ridiculously,2,-1,anypos
rife,2,-1,adj
rift,2,-1,adj
rift,2,-1,noun
rifts,2,-1,adj
rifts,2,-1,noun
right,1,1,adj
right,1,1,noun
right,2,1,verb
righten,2,1,verb
righteous,2,1,adj
righteously,2,1,anypos
righteousness,2,1,noun
rightful,2,1,adj
rightfully,2,1,adverb
rightly,2,1,anypos
rightness,2,1,adj
rightness,2,1,noun
rights,1,1,adj
rights,1,1,noun
rigid,1,-1,adj
rigor,1,-1,noun
rigorous,1,-1,adj
rile,2,-1,verb
riled,2,-1,anypos
ripe,1,1,adj
risk,1,-1,adj
risk,1,-1,noun
risk-free,1,1,adj
risky,1,-1,adj
rival,1,-1,noun
rival,1,-1,verb
rivalry,1,-1,noun
roadblocks,2,-1,adj
roadblocks,2,-1,noun
robust,1,1,adj
rocky,1,-1,adj
rogue,2,-1,adj
rogue,2,-1,noun
rollercoaster,2,-1,adj
rollercoaster,2,-1,noun
romantic,2,1,anypos
romantically,2,1,anypos
romanticize,2,1,verb
rosy,2,1,adj
rot,1,-1,noun
rot,1,-1,verb
rotten,2,-1,adj
rough,1,-1,adj
rousing,2,1,adj
rubbish,2,-1,noun
rude,2,-1,adj
rue,2,-1,adj
rue,2,-1,verb
ruffian,2,-1,noun
ruffle,1,-1,verb
ruin,1,-1,adj
ruin,1,-1,noun
ruin,1,-1,verb
ruinous,1,-1,adj
rumbling,2,-1,adj
rumbling,2,-1,noun
rumor,2,-1,adj
rumor,2,-1,noun
rumors,2,-1,adj
rumors,2,-1,noun
rumours,2,-1,adj
rumours,2,-1,noun
rumple,2,-1,verb
run-down,2,-1,adj
runaway,2,-1,verb
rupture,1,-1,noun
rupture,1,-1,verb
rusty,2,-1,adj
ruthless,2,-1,adj
ruthlessly,2,-1,anypos
ruthlessness,2,-1,noun
sabotage,2,-1,verb
sacred,2,1,adj
sacrifice,2,-1,adj
sacrifice,2,-1,noun
sad,2,-1,adj
sad,2,-1,anypos
sadden,2,-1,verb
sadly,2,-1,anypos
sadness,2,-1,noun
safe,1,1,adj
safeguard,2,1,verb
sag,1,-1,verb
sagacity,2,1,noun
sage,2,1,adj
sagely,2,1,adverb
saint,2,1,noun
saintliness,2,1,noun
saintly,2,1,adj
salable,1,1,adj
salacious,2,-1,adj
salivate,1,1,verb
salutary,2,1,adj
salute,2,1,verb
salvation,2,1,noun
sanctimonious,2,-1,adj
sanctimonious,2,-1,noun
sanctify,2,1,verb
sanction,2,1,verb
sanctity,2,1,noun
sanctuary,2,1,adj
sanctuary,2,1,noun
sanguine,2,1,adj
sane,2,1,adj
sanity,2,1,adj
sanity,2,1,noun
sap,2,-1,verb
sarcasm,2,-1,noun
sarcastic,2,-1,adj
sarcastically,2,-1,adverb
sardonic,2,-1,adj
sardonically,2,-1,adverb
sass,2,-1,noun
sass,2,-1,verb
satirical,2,-1,adj
satirize,2,-1,verb
satisfaction,2,1,adj
satisfaction,2,1,noun
satisfactorily,2,1,adverb
satisfactory,2,1,adj
satisfy,1,1,verb
satisfying,1,1,adj
savage,2,-1,adj
savage,2,-1,noun
savage,2,-1,verb
savaged,2,-1,adj
savagely,2,-1,anypos
savagery,2,-1,noun
savages,2,-1,noun
savor,1,1,verb
savvy,2,1,adj
scandal,1,-1,adj
scandal,1,-1,noun
scandalize,2,-1,verb
scandalized,2,-1,adj
scandalous,2,-1,anypos
scandalously,2,-1,anypos
scandals,2,-1,noun
scant,1,-1,adj
scapegoat,2,-1,noun
scar,2,-1,noun
scar,2,-1,verb
scarred,2,-1,adj
scarce,1,-1,adj
scarcely,2,-1,anypos
scarcity,1,-1,noun
scare,2,-1,verb
scared,2,-1,adj
scarier,2,-1,adj
scariest,2,-1,adj
scarily,2,-1,anypos
scars,2,-1,adj
scars,2,-1,noun
scary,2,-1,adj
scary,2,-1,anypos
scathing,2,-1,adj
scathingly,2,-1,anypos
scenic,1,1,adj
scheme,1,-1,noun
scheme,1,-1,verb
scheming,2,-1,anypos
scholarly,1,0,adj
scoff,2,-1,verb
scoffingly,2,-1,anypos
scold,2,-1,verb
scolding,2,-1,noun
scoldingly,2,-1,anypos
scorching,2,-1,anypos
scorchingly,2,-1,anypos
scorn,2,-1,verb
scornful,2,-1,anypos
scornfully,2,-1,anypos
scoundrel,2,-1,noun
scourge,2,-1,noun
scowl,2,-1,noun
scowl,2,-1,verb
scream,2,-1,verb
screaming,2,0,adj
screamingly,2,0,adverb
screech,2,-1,noun
screech,2,-1,verb
screw,1,-1,verb
scruples,2,1,noun
scrupulous,2,1,adj
scrupulously,2,1,anypos
scrutinize,2,0,verb
scrutiny,2,0,adj
scrutiny,2,0,noun
scum,2,-1,noun
scummy,2,-1,adj
seamless,2,1,adj
seasoned,1,1,adj
second-class,2,-1,adj
second-tier,1,-1,adj
secretive,1,-1,adj
secretive,1,-1,noun
secure,1,1,adj
securely,1,1,adverb
security,1,1,adj
security,1,1,noun
sedentary,1,-1,adj
seductive,2,1,adj
seedy,2,-1,adj
seem,1,0,anypos
seemingly,2,0,anypos
seethe,2,-1,verb
seething,2,-1,adj
selective,1,1,adj
self-coup,2,-1,adj
self-coup,2,-1,noun
self-criticism,2,-1,adj
self-criticism,2,-1,noun
self-defeating,1,-1,adj
self-destructive,2,-1,adj
self-determination,2,1,adj
self-determination,2,1,noun
self-examination,1,0,adj
self-examination,1,0,noun
self-humiliation,2,-1,adj
self-humiliation,2,-1,noun
self-interest,2,-1,adj
self-interest,2,-1,noun
self-interested,2,-1,anypos
self-respect,2,1,noun
self-satisfaction,2,1,adj
self-satisfaction,2,1,noun
self-serving,2,-1,adj
self-serving,2,-1,noun
self-sufficiency,1,1,adj
self-sufficiency,1,1,noun
self-sufficient,1,1,adj
selfinterested,2,-1,anypos
selfish,2,-1,anypos
selfishly,2,-1,anypos
selfishness,2,-1,noun
semblance,1,1,noun
senile,2,-1,adj
sensation,2,1,adj
sensation,2,1,noun
sensational,2,1,anypos
sensationalize,2,-1,anypos
sensationally,2,1,anypos
sensations,2,1,adj
sensations,2,1,noun
sense,1,1,adj
sense,1,1,verb
sense,1,1,noun
senseless,2,-1,adj
senselessly,2,-1,anypos
sensible,2,1,anypos
sensibly,2,1,anypos
sensitive,1,1,adj
sensitive,1,1,noun
sensitively,2,1,anypos
sensitivity,2,1,adj
sensitivity,2,1,noun
sentiment,2,1,adj
sentiment,2,1,noun
sentimentality,2,1,anypos
sentimentally,2,1,anypos
sentiments,2,1,anypos
serene,2,1,adj
serenity,2,1,noun
serious,2,-1,anypos
seriously,2,-1,anypos
seriousness,2,-1,noun
sermonize,2,-1,verb
servitude,2,-1,noun
settle,1,1,adj
set-up,2,-1,adj
set-up,2,-1,noun
sever,1,-1,adj
severe,1,-1,adj
severe,2,-1,anypos
severely,2,-1,anypos
severity,2,-1,noun
sexy,2,1,adj
shabby,2,-1,adj
shadow,2,-1,verb
shadowy,1,-1,adj
shady,2,-1,adj
shake,1,-1,verb
shaky,1,-1,adj
shallow,1,-1,adj
sham,2,-1,adj
shambles,2,-1,adj
shame,2,-1,noun
shame,2,-1,verb
shameful,2,-1,adj
shameful,2,-1,noun
shamefully,2,-1,anypos
shamefully,2,-1,noun
shamefulness,2,-1,noun
shameless,2,-1,adj
shamelessly,2,-1,anypos
shamelessness,2,-1,noun
shark,2,-1,noun
sharp,1,-1,adj
sharply,1,-1,adverb
shatter,2,-1,verb
sheer,2,-1,adj
shelter,1,1,noun
shelter,1,1,verb
shield,1,1,verb
shimmer,2,1,anypos
shimmering,2,1,anypos
shimmeringly,2,1,anypos
shine,1,1,anypos
shiny,1,1,adj
shiny,2,1,anypos
shirk,2,-1,verb
shirker,2,-1,anypos
shipwreck,1,-1,noun
shiver,2,-1,verb
shock,2,-1,adj
shock,2,-1,noun
shock,2,-1,verb
shocking,2,-1,adj
shockingly,2,-1,anypos
shoddy,2,-1,adj
short-lived,1,-1,adj
shortage,1,-1,noun
shortchange,2,-1,verb
shortcoming,2,-1,noun
shortcomings,2,-1,noun
shortsighted,2,-1,anypos
shortsightedness,2,-1,anypos
should,1,0,anypos
show,1,0,anypos
showdown,1,-1,adj
showdown,1,-1,noun
shred,1,-1,noun
shred,1,-1,verb
shrew,2,-1,noun
shrewd,2,1,adj
shrewdly,2,1,adverb
shrewdness,2,1,noun
shriek,2,-1,verb
shrill,2,-1,adj
shrill,2,-1,noun
shrilly,2,-1,anypos
shrivel,2,-1,verb
shroud,2,-1,verb
shrouded,2,-1,verb
shrug,1,-1,noun
shrug,1,-1,verb
shun,2,-1,verb
shunned,2,-1,adj
shy,2,-1,adj
shyly,2,-1,adverb
shyness,2,-1,noun
sick,1,-1,adj
sicken,1,-1,verb
sickly,2,-1,adverb
sickening,2,-1,adj
sickening,2,-1,anypos
sickeningly,2,-1,anypos
sickness,1,-1,noun
sidetrack,2,-1,verb
sidetracked,2,-1,adj
siege,1,-1,noun
signals,1,0,adj
signals,1,0,noun
significant,1,1,adj
significance,1,1,noun
signify,1,1,verb
sillily,2,-1,anypos
silly,2,-1,anypos
simmer,2,-1,verb
simple,1,1,adj
simplicity,2,1,noun
simplified,1,1,adj
simplify,1,1,verb
simplistic,2,-1,adj
simplistic,2,-1,noun
simplistically,2,-1,anypos
simply,1,0,anypos
sin,2,-1,adj
sin,2,-1,noun
sinful,2,-1,adj
sinfully,2,-1,adverb
sincere,2,1,adj
sincerely,2,1,anypos
sincerity,1,1,adj
sincerity,1,1,noun
sinister,2,-1,adj
sinisterly,2,-1,anypos
sinking,1,-1,adj
sinking,1,-1,noun
skeletons,2,-1,adj
skeletons,2,-1,noun
skeptical,2,-1,adj
skeptical,2,-1,noun
skeptically,2,-1,anypos
skepticism,2,-1,adj
skepticism,2,-1,noun
sketchy,1,-1,adj
skill,1,1,noun
skilled,1,1,adj
skillful,2,1,adj
skillful,2,1,noun
skillfully,2,1,adverb
skimpy,1,-1,adj
skittish,2,-1,adj
skittish,2,-1,anypos
skittishly,2,-1,anypos
skulk,2,-1,verb
skyrocketing,1,-1,adj
slack,1,-1,adj
slander,2,-1,noun
slander,2,-1,verb
slanderer,2,-1,noun
slanderous,2,-1,adj
slanderously,2,-1,anypos
slanders,2,-1,adj
slanders,2,-1,noun
slap,2,-1,verb
slashing,2,-1,adj
slashing,2,-1,noun
slaughter,1,-1,adj
slaughter,1,-1,noun
slaughter,1,-1,verb
slaughtered,1,-1,adj
slaves,2,-1,adj
slaves,2,-1,noun
sleazy,2,-1,adj
sleek,1,1,adj
sleepy,1,0,adj
slender,1,1,adj
slight,1,-1,adj
slight,1,-1,noun
slight,1,-1,verb
slightly,1,-1,adverb
slim,1,1,adj
slim,1,1,noun
slime,2,-1,noun
sloppy,2,-1,adj
sloppily,2,-1,adverb
sloth,2,-1,noun
slothful,2,-1,adj
slow,1,-1,adj
slowly,1,-1,adverb
slow-moving,1,-1,adj
slug,1,-1,noun
sluggish,1,-1,adj
slump,1,-1,adj
slump,1,-1,noun
slur,2,-1,noun
sly,2,-1,adj
smack,2,-1,adj
smack,2,-1,noun
smart,2,1,adj
smart,2,1,verb
smarter,2,1,adj
smartest,2,1,anypos
smartly,2,1,anypos
smash,1,-1,noun
smash,1,-1,verb
smear,1,-1,verb
smelling,1,-1,anypos
smile,2,1,noun
smile,2,1,verb
smiling,2,1,adj
smilingly,2,1,adverb
smitten,2,1,verb
smokescreen,2,-1,adj
smokescreen,2,-1,noun
smolder,2,-1,verb
smoldering,2,-1,adj
smooth,1,1,adj
smother,2,-1,verb
smoulder,2,-1,verb
smouldering,2,-1,anypos
smug,2,-1,adj
smugly,2,-1,adverb
smut,2,-1,noun
smuttier,2,-1,adj
smuttiest,2,-1,adj
smutty,2,-1,adj
snare,1,-1,noun
snarl,1,-1,noun
snarl,1,-1,verb
snatch,1,-1,verb
sneak,1,-1,noun
sneak,1,-1,verb
sneakily,1,-1,adverb
sneaky,1,-1,adj
sneer,2,-1,noun
sneer,2,-1,verb
sneering,2,-1,anypos
sneeringly,2,-1,anypos
snub,2,-1,verb
so,1,0,anypos
so-cal,2,-1,adj
so-called,2,-1,anypos
sob,2,-1,verb
sober,2,-1,adj
sober,1,-1,verb
sobering,2,-1,adj
sociable,2,1,adj
soft-spoken,1,1,adj
soften,2,1,adj
soften,2,1,noun
soften,2,1,verb
solace,2,1,verb
solemn,1,-1,adj
solemn,1,-1,noun
solicitous,2,1,anypos
solicitously,2,1,anypos
solicitude,2,1,noun
solid,1,1,adj
solid,1,1,noun
solidarity,2,1,adj
solidarity,2,1,noun
soliloquize,2,0,verb
somber,2,-1,adj
soothe,2,1,verb
soothingly,2,1,anypos
sophisticated,2,1,adj
sore,2,-1,adj
sore,2,-1,noun
sorely,2,-1,anypos
soreness,1,-1,noun
sorrow,2,-1,noun
sorrow,1,-1,verb
sorrowful,2,-1,anypos
sorrowfully,2,-1,anypos
sorry,2,-1,adj
sound,1,1,adj
sounding,1,-1,anypos
soundness,1,1,noun
sour,1,-1,adj
sourly,1,-1,adj
sovereignty,1,0,adj
sovereignty,1,0,noun
spacious,1,1,adj
spade,2,-1,adj
spade,2,-1,noun
spank,2,-1,verb
spare,1,1,verb
sparing,1,1,adj
sparingly,1,1,adverb
sparkle,2,1,anypos
sparkling,1,1,adj
specific,1,0,adj
specifically,1,0,anypos
special,1,1,adj
spectacular,2,1,adj
spectacularly,2,1,anypos
speculate,1,0,verb
speculation,1,0,adj
speculation,1,0,noun
speedy,1,1,adj
spellbind,2,1,verb
spellbinding,2,1,anypos
spellbindingly,2,1,anypos
spellbound,2,1,verb
spilling,2,-1,adj
spilling,2,-1,noun
spinster,1,-1,noun
spirit,1,1,adj
spirit,1,1,noun
spirited,1,1,adj
spiritless,2,-1,adj
spiritual,2,1,adj
spiritual,2,1,noun
spite,2,-1,noun
spiteful,2,-1,adj
spitefully,2,-1,anypos
spitefulness,2,-1,noun
splayed-finger,2,0,adj
splayed-finger,2,0,noun
splendid,2,1,adj
splendidly,2,1,anypos
splendor,2,1,noun
split,1,-1,noun
split,1,-1,verb
splitting,1,-1,adj
spoil,2,-1,verb
spook,2,-1,verb
spookier,2,-1,adj
spookiest,2,-1,adj
spookily,2,-1,anypos
spooky,2,-1,adj
spooky,2,-1,anypos
spoon-fed,2,-1,anypos
spoon-feed,2,-1,verb
spoonfed,2,-1,anypos
sporadic,1,-1,adj
spot,1,-1,adj
spotless,2,1,adj
spotty,1,-1,adj
sprightly,2,1,adj
spur,2,1,verb
spurious,2,-1,adj
spurn,2,-1,verb
sputter,2,-1,verb
squabble,2,-1,verb
squabbling,2,-1,anypos
squander,2,-1,verb
squarely,2,1,adj
squash,2,-1,verb
squirm,2,-1,verb
stab,1,-1,verb
stability,1,1,adj
stability,1,1,noun
stabilize,1,1,verb
stable,1,1,adj
stable,1,1,noun
stagger,1,-1,verb
staggering,2,-1,adj
staggeringly,2,-1,anypos
stagnant,1,-1,adj
stagnate,2,-1,verb
stagnation,2,-1,noun
staid,2,-1,adj
stain,1,-1,verb
stainless,1,1,adj
stake,1,-1,adj
stake,1,-1,noun
